lat,lon,elevation,slope,predicted_wind_speed,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost
32.47317245382178,35.41516273735654,485,9.6,4.46,0.22,995,105,609,547,257,1489.2
32.47500047649836,35.41516273735654,408,9.5,4.32,0.41,535,969,563,432,648,1367.3
32.47682849917493,35.41516273735654,380,13.2,6.85,0.79,897,323,623,835,202,1471.4
32.478656521851505,35.41516273735654,569,4.6,5.72,0.95,823,168,722,581,935,706.3
32.48048454452808,35.41516273735654,300,2.2,6.67,0.5,815,589,607,778,696,791.1
32.48231256720465,35.41516273735654,571,10.9,6.58,0.56,745,316,494,704,602,617.3
32.48414058988123,35.41516273735654,364,0.4,6.6,0.91,988,452,552,508,504,1260.6
32.485968612557805,35.41516273735654,557,14.0,4.27,0.45,286,387,385,591,498,733.1
32.48779663523438,35.41516273735654,457,9.6,6.1,0.62,813,107,701,463,109,689.3
32.48962465791095,35.41516273735654,545,9.5,4.2,0.72,114,158,438,356,935,823.2
32.49145268058753,35.41516273735654,412,14.3,5.58,0.19,962,506,482,848,482,970.9
32.493280703264105,35.41516273735654,530,1.9,4.72,0.87,336,703,344,473,336,693.9
32.495108725940675,35.41516273735654,445,5.9,4.56,0.11,969,441,737,838,466,618.7
32.49693674861725,35.41516273735654,544,12.5,4.32,0.7,776,860,892,438,436,505.4
32.49876477129383,35.41516273735654,450,6.1,5.98,0.45,467,248,354,106,606,1232.7
32.5005927939704,35.41516273735654,503,9.7,5.39,0.1,270,534,888,468,437,1040.1
32.469516408468635,35.41675048560386,461,10.4,4.71,0.44,557,891,356,578,861,1486.9
32.471344431145205,35.41675048560386,454,0.7,6.85,0.1,205,874,746,313,334,1085.3
32.47317245382178,35.41675048560386,461,8.5,6.25,0.71,832,821,942,599,196,1152.6
32.47500047649836,35.41675048560386,420,7.4,6.53,0.16,679,988,356,659,119,889.3
32.47682849917493,35.41675048560386,576,12.4,6.73,0.97,652,501,219,981,428,1255.7
32.478656521851505,35.41675048560386,372,11.6,6.16,0.35,402,878,511,484,550,1040.5
32.48048454452808,35.41675048560386,578,5.0,6.47,0.34,168,679,225,268,856,1141.4
32.48231256720465,35.41675048560386,491,1.8,4.87,0.98,357,700,369,474,695,1370.0
32.48414058988123,35.41675048560386,456,1.2,6.24,0.52,635,903,191,373,382,955.3
32.485968612557805,35.41675048560386,416,3.3,5.85,0.77,868,977,588,949,271,1215.2
32.48779663523438,35.41675048560386,518,13.5,5.59,0.77,918,887,468,516,499,728.7
32.48962465791095,35.41675048560386,335,1.6,4.92,0.99,719,504,235,328,210,921.9
32.49145268058753,35.41675048560386,308,0.8,5.84,0.75,763,315,853,692,130,1404.1
32.493280703264105,35.41675048560386,409,7.1,6.13,0.31,436,220,202,496,818,831.0
32.495108725940675,35.41675048560386,508,3.5,5.38,0.23,544,595,441,866,234,888.1
32.49693674861725,35.41675048560386,343,11.8,4.68,0.1,943,185,273,216,515,743.9
32.49876477129383,35.41675048560386,497,1.9,5.4,0.45,412,143,550,340,862,1346.4
32.5005927939704,35.41675048560386,501,11.7,4.17,0.53,614,918,373,530,474,1065.9
32.469516408468635,35.41833823385119,331,7.4,5.27,0.37,112,164,971,627,353,667.8
32.471344431145205,35.41833823385119,555,13.6,4.06,0.19,577,412,786,286,275,1107.2
32.47317245382178,35.41833823385119,305,6.5,5.46,0.72,275,239,740,993,927,1087.7
32.47500047649836,35.41833823385119,563,5.5,4.1,0.54,707,586,494,504,384,961.3
32.47682849917493,35.41833823385119,330,8.0,5.02,0.48,110,335,224,843,150,1228.6
32.478656521851505,35.41833823385119,460,1.7,4.81,0.26,484,197,402,452,815,879.5
32.48048454452808,35.41833823385119,520,4.0,5.55,0.52,617,691,827,172,740,942.6
32.48231256720465,35.41833823385119,406,14.5,4.0,0.82,234,189,208,775,202,1350.6
32.48414058988123,35.41833823385119,482,8.6,4.02,0.65,423,188,146,722,875,791.8
32.485968612557805,35.41833823385119,538,3.6,4.08,0.77,899,281,359,168,639,981.2
32.48779663523438,35.41833823385119,414,11.5,6.83,0.2,357,624,836,287,822,1386.4
32.48962465791095,35.41833823385119,525,2.5,5.06,0.12,362,559,519,972,941,1019.6
32.49145268058753,35.41833823385119,548,9.0,5.17,0.75,649,145,398,995,835,1367.6
32.493280703264105,35.41833823385119,330,10.2,4.13,0.24,531,844,208,711,471,1164.8
32.495108725940675,35.41833823385119,483,4.3,4.6,0.39,471,888,603,891,848,614.1
32.49693674861725,35.41833823385119,563,12.7,4.09,0.7,585,727,399,366,121,1214.9
32.49876477129383,35.41833823385119,557,13.4,5.43,0.53,978,991,330,715,265,1153.0
32.5005927939704,35.41833823385119,550,1.9,4.73,0.16,129,822,379,994,918,1073.8
32.469516408468635,35.41992598209851,575,11.5,6.07,0.47,370,789,543,470,598,980.3
32.471344431145205,35.41992598209851,452,12.2,6.9,0.97,206,186,870,875,266,1057.2
32.47317245382178,35.41992598209851,510,0.7,6.73,0.17,996,306,180,702,363,901.5
32.47500047649836,35.41992598209851,432,7.2,6.2,0.55,537,482,138,720,301,1158.8
32.47682849917493,35.41992598209851,398,4.3,6.36,0.69,513,795,100,288,159,1025.5
32.478656521851505,35.41992598209851,399,8.4,6.89,0.16,255,458,470,420,442,1179.5
32.48048454452808,35.41992598209851,425,8.2,6.15,0.49,763,946,761,380,819,776.9
32.48231256720465,35.41992598209851,590,3.5,6.13,0.69,917,399,516,575,943,756.0
32.48414058988123,35.41992598209851,395,10.9,4.45,0.74,619,918,926,929,116,930.6
32.485968612557805,35.41992598209851,572,5.2,5.53,0.13,219,554,931,353,914,1169.5
32.48779663523438,35.41992598209851,412,0.7,6.85,0.38,198,395,385,714,468,853.9
32.48962465791095,35.41992598209851,544,0.3,6.4,0.56,145,602,636,914,507,1485.4
32.49145268058753,35.41992598209851,304,4.2,6.84,0.33,664,216,583,561,120,1468.5
32.493280703264105,35.41992598209851,342,8.8,5.59,0.15,957,653,894,536,171,872.7
32.495108725940675,35.41992598209851,346,12.9,5.09,0.21,240,618,167,835,891,761.9
32.49693674861725,35.41992598209851,372,0.7,5.12,0.76,221,836,120,498,825,1345.6
32.49876477129383,35.41992598209851,441,6.3,6.23,0.71,941,392,204,496,448,1326.3
32.5005927939704,35.41992598209851,498,5.6,4.34,0.54,437,383,824,820,603,1052.1
32.471344431145205,35.42151373034584,441,4.3,5.08,0.18,718,517,349,247,980,1215.8
32.47317245382178,35.42151373034584,475,6.3,4.1,0.2,819,524,113,475,221,1119.2
32.47500047649836,35.42151373034584,436,4.9,4.79,0.51,457,285,672,452,301,1072.7
32.47682849917493,35.42151373034584,525,5.6,6.78,0.44,553,655,405,171,345,1141.2
32.478656521851505,35.42151373034584,505,13.2,4.76,0.59,275,929,379,318,294,1080.1
32.48048454452808,35.42151373034584,459,9.6,5.45,0.87,596,855,214,557,170,675.0
32.48231256720465,35.42151373034584,591,9.6,6.9,0.19,353,580,301,540,545,716.7
32.48414058988123,35.42151373034584,543,7.9,6.62,0.43,487,441,440,406,967,1073.5
32.485968612557805,35.42151373034584,341,0.7,5.2,0.21,711,378,961,813,735,546.3
32.48779663523438,35.42151373034584,313,2.8,4.11,0.86,227,218,936,933,482,521.4
32.48962465791095,35.42151373034584,484,13.8,6.16,0.69,501,127,766,470,987,1450.5
32.49145268058753,35.42151373034584,382,12.0,5.47,0.42,120,466,169,436,727,1050.9
32.493280703264105,35.42151373034584,446,0.1,6.49,0.46,235,717,213,603,929,821.0
32.495108725940675,35.42151373034584,418,8.6,6.06,0.66,878,487,436,548,753,1479.8
32.49693674861725,35.42151373034584,518,5.8,6.1,0.79,473,606,768,422,796,824.4
32.49876477129383,35.42151373034584,470,11.6,5.23,0.47,277,837,677,744,963,984.0
32.5005927939704,35.42151373034584,387,9.0,6.81,0.8,977,918,763,829,618,1195.9
32.47317245382178,35.42310147859317,351,10.7,5.61,0.57,320,242,496,371,988,1217.4
32.47500047649836,35.42310147859317,484,9.3,4.92,0.89,702,237,593,105,863,967.1
32.47682849917493,35.42310147859317,424,0.2,4.39,0.59,808,704,328,744,998,1309.3
32.478656521851505,35.42310147859317,573,14.0,5.76,0.24,428,153,263,615,755,1324.5
32.48048454452808,35.42310147859317,572,1.6,6.54,0.41,563,711,356,512,399,1496.2
32.48231256720465,35.42310147859317,565,11.7,5.92,0.51,709,668,882,164,271,1087.3
32.48414058988123,35.42310147859317,512,8.1,4.6,0.78,935,463,756,708,855,1386.2
32.485968612557805,35.42310147859317,322,0.4,6.58,0.46,363,814,784,219,179,680.4
32.48779663523438,35.42310147859317,311,8.0,6.22,0.99,356,448,466,291,439,898.6
32.48962465791095,35.42310147859317,559,0.8,5.91,0.9,666,242,247,612,508,1123.0
32.49145268058753,35.42310147859317,413,0.2,4.81,0.46,212,766,717,182,153,1461.1
32.493280703264105,35.42310147859317,465,4.5,6.24,0.87,509,944,399,591,195,1189.6
32.495108725940675,35.42310147859317,521,1.2,4.86,0.42,806,113,524,462,413,940.1
32.49693674861725,35.42310147859317,449,12.7,5.51,0.11,116,248,353,831,647,1101.1
32.49876477129383,35.42310147859317,371,6.6,6.68,0.23,747,239,787,626,171,672.2
32.5005927939704,35.42310147859317,436,1.7,5.87,0.87,551,501,677,192,158,977.2
32.47317245382178,35.42468922684049,385,2.1,5.5,0.33,731,662,338,120,774,751.5
32.47500047649836,35.42468922684049,584,5.2,6.13,0.9,828,102,229,277,809,1167.0
32.47682849917493,35.42468922684049,321,7.7,6.55,0.25,740,387,652,200,435,703.0
32.478656521851505,35.42468922684049,348,7.6,5.99,0.56,317,134,328,425,532,1078.1
32.48048454452808,35.42468922684049,471,6.4,5.09,0.25,149,300,565,958,688,900.7
32.48231256720465,35.42468922684049,517,2.4,4.73,0.12,826,156,276,144,861,1478.3
32.48414058988123,35.42468922684049,426,4.7,4.01,0.34,377,267,389,722,830,1483.1
32.485968612557805,35.42468922684049,432,12.1,5.69,0.85,205,493,348,297,963,1148.3
32.48779663523438,35.42468922684049,500,11.3,4.63,0.35,296,599,565,182,405,698.9
32.48962465791095,35.42468922684049,355,14.3,6.53,0.53,338,879,978,678,638,893.7
32.49145268058753,35.42468922684049,407,12.4,5.36,0.63,997,709,207,451,740,953.3
32.493280703264105,35.42468922684049,554,12.3,5.33,0.2,890,858,913,432,116,1284.4
32.495108725940675,35.42468922684049,588,2.2,4.58,0.28,350,389,358,405,526,893.7
32.49693674861725,35.42468922684049,429,10.2,5.14,0.71,492,727,496,626,388,1049.1
32.49876477129383,35.42468922684049,568,0.1,6.14,0.37,857,666,310,816,778,783.4
32.5005927939704,35.42468922684049,333,6.6,4.64,0.33,684,777,752,277,985,813.6
32.47500047649836,35.426276975087816,569,12.2,6.92,0.56,405,470,328,490,651,1477.1
32.47682849917493,35.426276975087816,349,2.8,4.46,0.17,134,152,814,799,837,1470.3
32.478656521851505,35.426276975087816,421,0.3,5.72,0.34,508,867,664,561,340,895.8
32.48048454452808,35.426276975087816,347,9.8,5.43,0.98,461,879,292,914,834,720.9
32.48231256720465,35.426276975087816,384,2.6,4.4,0.71,155,693,675,798,325,692.0
32.48414058988123,35.426276975087816,353,7.5,6.89,0.83,413,936,162,870,769,1233.7
32.485968612557805,35.426276975087816,565,13.2,4.51,0.21,899,159,396,731,163,1268.7
32.48779663523438,35.426276975087816,544,2.1,5.96,0.23,492,976,634,326,813,746.8
32.48962465791095,35.426276975087816,533,7.7,6.37,0.67,974,363,105,983,891,847.7
32.49145268058753,35.426276975087816,550,3.1,5.53,0.15,300,480,178,342,197,1381.9
32.493280703264105,35.426276975087816,404,12.7,4.42,0.14,182,572,477,988,801,1335.9
32.495108725940675,35.426276975087816,491,10.6,4.28,0.52,993,988,659,417,454,1380.4
32.49693674861725,35.426276975087816,455,14.7,6.69,0.59,918,120,267,201,278,1181.9
32.49876477129383,35.426276975087816,514,13.2,6.44,0.84,248,601,975,377,409,549.9
32.5005927939704,35.426276975087816,476,7.4,5.12,0.56,897,716,278,762,730,631.0
32.47500047649836,35.42786472333514,342,2.8,5.39,0.49,759,778,970,168,392,1478.7
32.47682849917493,35.42786472333514,405,1.8,6.98,0.69,909,899,401,198,482,800.5
32.478656521851505,35.42786472333514,378,3.3,6.21,0.64,510,365,429,584,197,671.2
32.48048454452808,35.42786472333514,580,9.0,6.16,0.56,697,976,623,645,131,1187.5
32.48231256720465,35.42786472333514,433,10.4,5.31,0.34,964,253,935,643,335,810.9
32.48414058988123,35.42786472333514,533,12.2,6.66,0.16,263,254,930,384,223,1291.0
32.485968612557805,35.42786472333514,377,8.7,5.83,0.18,343,400,423,978,290,1239.7
32.48779663523438,35.42786472333514,424,3.3,4.38,0.22,602,305,982,503,979,758.6
32.48962465791095,35.42786472333514,402,13.9,5.78,0.58,208,618,186,128,351,1052.7
32.49145268058753,35.42786472333514,309,10.5,6.64,0.94,565,747,409,134,591,1456.5
32.493280703264105,35.42786472333514,445,12.3,4.25,0.92,349,550,613,871,361,1012.6
32.495108725940675,35.42786472333514,471,8.7,6.38,0.42,476,616,589,593,950,1098.3
32.49693674861725,35.42786472333514,469,13.7,6.91,0.85,464,785,895,652,564,1263.6
32.49876477129383,35.42786472333514,452,11.8,4.79,0.5,548,228,298,328,679,810.5
32.5005927939704,35.42786472333514,526,9.8,6.82,0.99,899,254,467,336,681,959.3
32.47682849917493,35.429452471582465,595,0.2,6.63,0.34,672,475,634,249,200,1252.0
32.478656521851505,35.429452471582465,359,8.3,5.05,0.97,250,119,582,376,406,591.6
32.48048454452808,35.429452471582465,438,4.6,4.63,0.87,169,145,490,626,765,1088.1
32.48231256720465,35.429452471582465,404,9.3,6.9,0.63,241,260,916,455,921,1043.3
32.48414058988123,35.429452471582465,431,3.9,4.22,0.84,895,975,485,827,633,651.5
32.485968612557805,35.429452471582465,473,3.1,5.87,0.54,592,918,134,462,476,965.7
32.48779663523438,35.429452471582465,516,6.2,4.06,0.99,607,729,893,473,104,1259.3
32.48962465791095,35.429452471582465,462,9.5,4.97,0.23,351,406,599,351,460,1280.4
32.49145268058753,35.429452471582465,353,5.2,5.14,0.76,782,424,294,742,723,615.7
32.493280703264105,35.429452471582465,317,5.6,6.56,0.48,595,852,566,935,405,791.0
32.495108725940675,35.429452471582465,382,6.6,4.81,0.15,634,594,985,584,494,1012.3
32.49693674861725,35.429452471582465,447,14.6,5.35,0.51,329,969,861,705,394,969.3
32.49876477129383,35.429452471582465,492,3.9,4.75,0.36,476,955,648,715,300,1028.3
32.47682849917493,35.43104021982979,463,2.4,5.81,0.58,249,561,199,891,517,1247.0
32.478656521851505,35.43104021982979,388,13.9,4.08,0.75,583,742,416,497,152,1416.6
32.48048454452808,35.43104021982979,420,12.0,5.8,0.33,321,295,607,194,315,828.2
32.48231256720465,35.43104021982979,402,1.7,4.08,0.46,867,619,152,372,443,1023.8
32.48414058988123,35.43104021982979,367,12.0,4.79,0.18,731,326,902,312,393,830.8
32.485968612557805,35.43104021982979,546,0.7,4.52,0.76,582,254,481,985,228,763.3
32.48779663523438,35.43104021982979,571,12.0,4.43,0.68,248,775,599,897,416,1240.3
32.48962465791095,35.43104021982979,516,8.2,6.12,0.22,403,459,212,746,282,848.0
32.49145268058753,35.43104021982979,365,8.7,6.82,0.66,718,380,474,619,457,1145.3
32.493280703264105,35.43104021982979,391,6.3,4.87,0.15,437,741,755,275,865,998.5
32.495108725940675,35.43104021982979,378,4.3,4.9,0.76,177,866,679,884,223,1091.9
32.49693674861725,35.43104021982979,451,9.6,4.72,0.68,316,278,386,241,581,550.3
32.49876477129383,35.43104021982979,470,4.0,6.91,0.77,354,881,217,712,430,647.8
32.478656521851505,35.432627968077114,486,12.7,4.18,0.54,742,475,966,677,130,1212.3
32.48048454452808,35.432627968077114,404,7.6,5.77,0.24,887,256,781,493,870,1035.9
32.48231256720465,35.432627968077114,593,5.2,4.91,0.2,139,891,325,764,149,1340.5
32.48414058988123,35.432627968077114,523,7.3,5.82,0.6,260,788,200,228,458,1443.0
32.485968612557805,35.432627968077114,388,9.2,4.22,0.42,639,150,563,728,850,769.1
32.48779663523438,35.432627968077114,460,1.0,5.25,0.78,519,713,827,502,239,578.4
32.48962465791095,35.432627968077114,463,11.0,5.58,0.7,883,940,106,964,282,746.4
32.49145268058753,35.432627968077114,539,12.0,4.84,0.57,831,212,197,541,230,1162.3
32.493280703264105,35.432627968077114,386,11.1,4.65,0.78,993,894,892,898,862,542.1
32.495108725940675,35.432627968077114,443,0.9,5.2,0.85,214,710,989,748,516,582.6
32.49693674861725,35.432627968077114,572,8.3,4.24,0.65,539,667,311,652,220,706.7
32.48048454452808,35.43421571632444,580,13.3,4.14,0.88,940,659,111,280,937,567.9
32.48231256720465,35.43421571632444,422,1.9,6.42,0.9,265,998,339,906,524,661.1
32.48414058988123,35.43421571632444,322,7.8,4.88,0.16,552,531,264,736,516,1173.2
32.485968612557805,35.43421571632444,480,7.0,5.17,0.28,726,912,401,337,419,1087.3
32.48779663523438,35.43421571632444,509,5.6,4.67,0.31,392,314,227,150,552,933.7
32.48962465791095,35.43421571632444,514,6.9,6.58,0.37,793,860,180,732,982,510.7
32.49145268058753,35.43421571632444,536,8.1,4.83,0.51,447,860,847,637,115,520.2
32.493280703264105,35.43421571632444,510,6.1,6.17,0.14,738,101,949,569,892,756.1
