lat,lon,elevation,slope,predicted_wind_speed,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost
30.90440242308965,109.61600103193007,348.7,9.5,4.67,0.327,890.0,1161.0,522.0,528.0,1500.0,1006.1
30.664757550421612,109.367263514896,498.2,16.7,5.16,0.208,338.0,827.0,439.0,796.0,1001.0,923.5
31.35813709750973,109.2739230967289,404.4,7.2,5.15,0.215,372.0,1064.0,1197.0,1031.0,853.0,916.2
30.67215312120349,109.38492193409452,490.8,13.2,5.47,0.206,291.0,1062.0,1123.0,570.0,1042.0,913.8
30.743762083916955,109.07630200505247,696.4,5.0,5.34,0.286,238.0,482.0,1254.0,672.0,689.0,937.2
31.327032922357542,109.29608220978736,408.4,16.6,4.72,0.241,355.0,1194.0,718.0,1137.0,838.0,964.4
30.64294679365804,109.05419758501881,490.1,13.1,6.05,0.209,370.0,753.0,432.0,735.0,846.0,971.2
30.527725579944065,109.53311411940919,401.5,5.7,5.77,0.2,360.0,1134.0,814.0,1187.0,1043.0,995.0
31.302445952671718,109.6628581642178,871.1,15.4,6.16,0.439,612.0,398.0,678.0,1101.0,1115.0,885.8
31.14814736510714,109.31941171697231,519.8,9.3,4.68,0.576,317.0,1045.0,672.0,521.0,975.0,1018.6
30.985052787650854,109.5621188208973,349.7,12.8,4.13,0.566,1150.0,1494.0,1138.0,1078.0,1446.0,933.3
30.95139123311781,109.46306546877018,359.7,8.3,4.95,0.736,1500.0,1500.0,1210.0,1296.0,1500.0,910.4
30.995374379449956,109.30799563667495,848.6,9.8,6.86,0.291,311.0,915.0,1064.0,1419.0,1234.0,1005.3
30.866535788651777,109.49986203388038,345.5,4.8,6.4,0.5,1500.0,917.0,1500.0,1301.0,1500.0,1042.8
30.66977602908195,109.73487945162746,400.0,20.7,5.43,0.2,406.0,459.0,1173.0,555.0,1276.0,914.3
30.91351647310971,109.18915139609311,1192.5,5.7,7.71,0.337,245.0,682.0,1078.0,791.0,1292.0,1046.1
30.76352112103904,109.53526665436443,397.7,7.2,4.64,0.216,838.0,1028.0,1033.0,864.0,1469.0,976.1
31.087420241583413,109.62639293820891,751.5,8.5,5.9,0.271,727.0,829.0,1111.0,1500.0,713.0,1001.4
30.760002240747617,109.38626665159305,588.7,13.8,5.42,0.224,388.0,1394.0,579.0,1237.0,790.0,1056.7
30.854611120548128,109.37839834258364,682.7,17.0,6.23,0.278,485.0,549.0,1169.0,901.0,755.0,896.6
31.072295915379524,109.76510625284021,750.2,14.4,5.98,0.241,295.0,985.0,1086.0,1201.0,960.0,1019.5
30.780213928669703,109.52312733440522,395.7,7.4,6.37,0.232,884.0,857.0,766.0,903.0,1154.0,1016.6
30.93654368636782,109.6134092285545,360.5,13.5,5.88,0.364,864.0,803.0,1091.0,991.0,936.0,937.0
30.749685470014406,109.65393114507141,395.2,6.0,4.72,0.201,301.0,741.0,1252.0,1262.0,1254.0,975.8
30.51168459897046,109.37644054731891,408.5,12.7,5.85,0.2,329.0,524.0,1132.0,725.0,1154.0,878.5
30.773767933140842,109.76225497730142,400.3,16.1,5.0,0.2,370.0,425.0,414.0,1284.0,675.0,992.9
30.817301251435584,109.48974011222133,401.4,12.5,5.13,0.302,907.0,1087.0,1500.0,933.0,1500.0,985.4
30.99063951902405,109.75246865304999,540.9,20.2,5.79,0.207,361.0,1142.0,784.0,1245.0,991.0,982.2
30.982774743689355,109.09972427592783,924.2,13.1,6.14,0.212,448.0,446.0,1133.0,637.0,866.0,927.7
31.23919642425105,109.68364851443293,1058.7,10.9,6.06,0.494,657.0,344.0,789.0,1260.0,878.0,919.9
31.27207644504542,109.33014102055238,422.3,3.3,5.0,0.344,307.0,618.0,586.0,951.0,746.0,894.1
30.53585971425374,109.02734842978897,413.8,25.1,4.8,0.2,444.0,633.0,793.0,1140.0,991.0,1046.5
31.288849701094925,109.06244623714929,411.4,24.8,5.32,0.2,161.0,1021.0,1226.0,760.0,1290.0,914.5
30.659989339450835,109.538798569146,408.0,2.5,5.16,0.2,345.0,462.0,1229.0,714.0,930.0,880.5
30.559480493913956,109.33653953783663,427.6,19.0,5.07,0.201,170.0,942.0,703.0,899.0,1052.0,1051.2
31.364449582150872,109.05414606819765,402.1,3.0,5.36,0.2,481.0,591.0,1289.0,1213.0,1094.0,943.6
31.153104574329465,109.17248584163268,558.2,3.5,5.63,0.249,216.0,999.0,1151.0,1151.0,1087.0,981.9
30.994226491267266,109.09107154466861,876.2,2.1,5.25,0.207,150.0,1117.0,669.0,1178.0,855.0,981.1
30.749523024228406,109.57157160964985,394.1,18.6,4.72,0.206,505.0,603.0,867.0,1209.0,875.0,956.1
30.993799655977778,109.53329592850038,335.2,16.9,4.84,0.653,1500.0,1500.0,1108.0,1108.0,1500.0,906.2
30.686301710001597,109.1198731804605,617.5,15.4,4.69,0.28,413.0,321.0,900.0,917.0,1164.0,942.4
30.971560398771928,109.29634442048298,934.1,8.0,5.93,0.264,190.0,713.0,579.0,1500.0,720.0,934.8
31.136173557510684,109.07265935411267,532.3,10.9,5.24,0.202,468.0,949.0,582.0,1170.0,1266.0,932.4
31.278541118224663,109.17792789983787,422.0,22.2,4.04,0.218,269.0,1044.0,999.0,1022.0,916.0,936.3
30.77271802237696,109.49993387701146,415.2,11.1,5.85,0.226,680.0,923.0,537.0,752.0,1296.0,990.5
31.341627869969503,109.685368049866,756.1,4.8,4.84,0.386,555.0,1159.0,1182.0,1176.0,858.0,993.7
31.05274393529108,109.41575920576193,479.7,9.1,4.93,0.463,1133.0,1500.0,433.0,953.0,1500.0,1019.6
31.041861850745878,109.49746173249007,399.3,15.1,5.73,0.504,1171.0,841.0,642.0,862.0,1378.0,1001.4
30.702045833645446,109.43345158320005,469.5,13.6,5.48,0.203,261.0,1141.0,618.0,945.0,799.0,986.9
30.784236958809608,109.71013321995808,397.5,13.0,4.62,0.2,350.0,418.0,587.0,1139.0,1159.0,934.0
31.344616378809775,109.60672119267683,660.9,15.3,5.9,0.313,508.0,446.0,711.0,854.0,1181.0,969.8
30.64183085031153,109.39513033511543,457.3,0.0,5.41,0.202,376.0,1163.0,1168.0,807.0,828.0,985.8
30.673510963175364,109.6933012910522,399.9,14.3,4.69,0.2,277.0,837.0,1060.0,875.0,703.0,961.0
31.243161112212714,109.64552073858239,995.2,2.7,6.68,0.454,800.0,936.0,806.0,1474.0,971.0,967.6
30.986601917924112,109.08451239523359,875.1,17.9,5.61,0.208,415.0,680.0,892.0,1065.0,1060.0,1008.4
30.556936371350137,109.2634793199156,438.1,9.4,4.9,0.202,513.0,443.0,657.0,1229.0,840.0,960.3
31.058162519396337,109.04167152765476,628.7,15.7,4.73,0.201,285.0,872.0,943.0,1108.0,1258.0,984.3
30.669755997957804,109.08450420940511,552.3,14.6,4.6,0.232,219.0,568.0,835.0,1279.0,749.0,1020.9
31.020153520728154,109.70624535953621,620.1,15.7,5.65,0.221,229.0,878.0,943.0,676.0,845.0,1031.0
30.55529766943349,109.06433212897556,425.9,8.2,4.65,0.201,292.0,891.0,615.0,956.0,1164.0,947.8
30.50373947417338,109.36891316090771,407.7,23.0,5.83,0.2,259.0,782.0,906.0,855.0,1259.0,936.8
30.57676779964883,109.47856969271626,408.3,8.8,5.95,0.2,171.0,1032.0,682.0,1022.0,1248.0,976.2
30.660647386375906,109.29166932065591,554.5,17.9,5.99,0.239,335.0,1178.0,934.0,987.0,1094.0,900.4
31.241722440142073,109.1664826789307,442.0,7.3,3.84,0.224,242.0,850.0,770.0,545.0,843.0,1054.4
30.93788284660804,109.76126475095697,456.3,9.4,5.36,0.202,226.0,937.0,468.0,720.0,601.0,992.9
30.594884511520647,109.54315536913448,403.8,18.3,4.63,0.2,499.0,497.0,627.0,1062.0,1181.0,987.8
31.272387630737313,109.39216031043583,434.3,13.7,4.88,0.332,263.0,481.0,628.0,785.0,1128.0,877.7
30.814066749023016,109.2713005968455,980.0,4.4,5.64,0.458,524.0,863.0,969.0,1270.0,843.0,985.0
30.61112399705349,109.15014326208738,493.3,8.1,4.92,0.217,460.0,415.0,777.0,849.0,930.0,906.9
31.34751367005131,109.24307162020092,405.4,12.0,5.4,0.214,484.0,1157.0,580.0,811.0,985.0,1039.6
30.543978835757336,109.48616753087377,404.3,11.3,4.3,0.2,422.0,385.0,552.0,787.0,967.0,950.0
30.83052164085232,109.65410535078905,381.1,21.3,6.08,0.213,725.0,1170.0,419.0,674.0,1181.0,951.6
30.889515428245762,109.06287061368319,898.6,8.6,6.48,0.243,114.0,511.0,1144.0,589.0,837.0,949.7
31.344294489556706,109.34682559315695,408.8,17.3,5.37,0.232,422.0,308.0,567.0,1164.0,602.0,1054.8
31.184977572885668,109.02875039868297,450.5,7.4,5.44,0.2,259.0,827.0,917.0,791.0,890.0,1003.1
31.010536018909917,109.41358997208135,487.5,14.5,5.84,0.481,1106.0,1500.0,944.0,752.0,1497.0,967.8
31.252717347404058,109.55432882674175,714.3,17.4,6.02,0.305,513.0,1202.0,1227.0,955.0,875.0,1014.2
30.638176718473957,109.30531991479282,509.0,11.2,4.28,0.218,560.0,474.0,768.0,1036.0,1092.0,866.3
31.02944281586706,109.54059325427482,408.4,13.4,5.49,0.489,1326.0,1429.0,530.0,1084.0,904.0,983.2
31.210358574197887,109.3616384206154,450.2,15.4,5.25,0.512,232.0,1186.0,1004.0,727.0,1132.0,1001.3
30.58765978081881,109.30529495975584,452.9,14.9,4.81,0.204,352.0,684.0,433.0,625.0,913.0,983.7
31.06005660682575,109.43793080035735,449.3,19.3,4.82,0.462,1285.0,1451.0,421.0,1147.0,1500.0,1001.6
30.49435204749764,109.03249830412463,406.5,16.4,5.67,0.2,274.0,696.0,868.0,760.0,1106.0,999.3
30.640144383370114,109.34317206812408,488.1,4.1,5.17,0.209,583.0,510.0,1158.0,556.0,1019.0,958.4
31.273500440699365,109.08908824355007,418.0,5.3,4.95,0.202,382.0,758.0,859.0,685.0,1208.0,890.9
31.036272185970144,109.35930262900135,621.4,18.9,5.47,0.408,668.0,1500.0,605.0,1211.0,1491.0,951.8
30.647486457873242,109.58572207655496,402.5,7.5,4.95,0.2,425.0,811.0,1102.0,966.0,1147.0,989.8
31.310474949571052,109.68208196134374,861.1,13.7,5.99,0.441,485.0,1192.0,1242.0,805.0,666.0,936.1
31.363628571172924,109.44548246237993,433.9,16.4,5.11,0.214,375.0,1029.0,804.0,840.0,1092.0,994.2
30.808914257255722,109.21701497846479,1044.1,13.5,6.66,0.588,493.0,1218.0,1255.0,843.0,666.0,1047.3
31.046268634787054,109.56737470647674,492.9,13.0,5.55,0.37,655.0,834.0,447.0,1227.0,834.0,958.6
31.198342212193733,109.32871144293993,462.1,14.2,4.5,0.532,415.0,1346.0,845.0,569.0,943.0,930.8
30.619956368623594,109.12154638091599,496.6,13.5,5.3,0.216,488.0,830.0,461.0,1070.0,616.0,908.2
31.12629418537282,109.51452642075358,562.5,20.5,5.34,0.309,766.0,584.0,1213.0,738.0,1254.0,873.0
31.196861059408125,109.12417383997548,476.5,18.2,4.47,0.212,174.0,856.0,582.0,1212.0,794.0,1000.8
31.297969015572935,109.64338874952712,856.8,9.8,6.45,0.421,703.0,730.0,580.0,690.0,629.0,988.8
31.181412470960055,109.28353309100581,493.6,18.4,5.02,0.479,213.0,967.0,1141.0,816.0,1065.0,973.9
30.701203976503294,109.53899230315614,408.5,0.0,5.11,0.201,492.0,384.0,761.0,1258.0,667.0,975.8
30.893992792201008,109.55621118192488,303.0,12.6,4.88,0.52,1345.0,1256.0,1500.0,811.0,1500.0,1033.0
30.617103636505508,109.43106339883418,427.9,5.0,4.98,0.2,307.0,374.0,1171.0,596.0,1020.0,911.1
31.107395270619605,109.6717682321905,900.0,0.0,6.3,0.296,437.0,348.0,1127.0,1306.0,856.0,881.4
30.832106447230558,109.1117104270293,986.6,9.9,6.28,0.392,371.0,611.0,707.0,1073.0,1157.0,930.0
31.213754220599025,109.31552134096972,452.8,3.0,5.74,0.482,293.0,482.0,1281.0,1245.0,929.0,932.3
31.189312705896192,109.7235357067497,1083.7,16.1,6.39,0.437,486.0,446.0,973.0,1371.0,1110.0,941.2
31.360309533421713,109.47486478384366,455.4,20.8,5.44,0.217,294.0,571.0,1066.0,842.0,655.0,879.7
31.017279243031115,109.73397180821557,611.5,8.2,5.3,0.215,421.0,360.0,745.0,601.0,754.0,938.0
31.116410037217257,109.71085091164309,947.3,15.2,6.61,0.311,347.0,829.0,1256.0,1500.0,1283.0,988.9
30.913836407912708,109.24202596655348,1155.1,13.8,6.81,0.322,535.0,592.0,915.0,1500.0,789.0,983.8
30.514040229980242,109.04691419135484,410.7,17.6,5.39,0.2,302.0,954.0,1192.0,773.0,772.0,964.5
31.121833113056244,109.75143803808899,921.0,21.8,5.5,0.304,552.0,944.0,1284.0,1409.0,1018.0,903.8
30.59385740155053,109.1858207628188,476.4,13.6,5.82,0.211,486.0,1158.0,713.0,1200.0,643.0,1006.1
30.73332234905283,109.12377272542875,745.4,17.0,5.56,0.37,397.0,820.0,912.0,619.0,1011.0,969.6
31.326104456329748,109.22559315858435,408.6,3.8,4.96,0.218,443.0,1122.0,544.0,1091.0,1040.0,968.9
31.109239280621548,109.37457812508717,514.9,11.6,4.98,0.554,764.0,1361.0,662.0,1177.0,1411.0,917.1
31.09287300014395,109.50908818539727,498.9,15.1,5.21,0.347,789.0,991.0,539.0,782.0,995.0,986.8
30.853998197224072,109.24197022392212,1121.6,9.5,7.32,0.472,343.0,974.0,798.0,1500.0,652.0,896.4
31.357535357890583,109.38747101390885,413.5,10.7,4.79,0.221,347.0,1118.0,757.0,1254.0,711.0,983.6
30.68371542813972,109.75944148524836,400.0,13.5,4.25,0.2,241.0,748.0,1215.0,1272.0,1025.0,976.9
30.78535636293212,109.30186864343418,837.1,16.4,6.57,0.366,774.0,1063.0,847.0,874.0,1227.0,888.0
30.88023064503235,109.14415468274241,1132.5,14.4,6.5,0.381,541.0,1091.0,751.0,1218.0,1204.0,927.7
30.990218047918134,109.11261149779936,939.2,12.8,5.82,0.212,179.0,403.0,583.0,773.0,903.0,924.6
30.94753894608697,109.39113405204746,596.3,6.4,4.44,0.41,885.0,903.0,1026.0,952.0,1218.0,1041.2
30.864220227501054,109.08616966317445,960.4,7.0,5.95,0.296,157.0,704.0,665.0,660.0,1062.0,916.9
30.98394179956382,109.50940897487598,317.3,9.9,5.4,0.742,1500.0,1500.0,1500.0,886.0,1500.0,996.1
31.244882052844897,109.1435166140188,437.8,15.9,5.57,0.213,425.0,1101.0,886.0,899.0,610.0,952.0
30.890371758523077,109.21282469256124,1192.2,13.4,7.67,0.401,469.0,396.0,726.0,916.0,1097.0,988.9
31.081057752306368,109.4468518550743,454.9,10.0,4.91,0.439,1126.0,1029.0,425.0,1204.0,1500.0,1014.3
31.18855734930969,109.43115190732343,479.7,7.8,4.46,0.439,650.0,1163.0,456.0,1051.0,887.0,956.0
30.91606671350426,109.56515188492476,301.6,15.7,5.03,0.55,1365.0,755.0,1500.0,678.0,1500.0,937.0
31.145373660904188,109.58400032480762,788.3,2.6,5.93,0.294,737.0,415.0,998.0,1500.0,1009.0,919.8
30.674601659996508,109.19536323342187,624.5,20.1,5.71,0.308,720.0,963.0,1053.0,845.0,711.0,983.6
30.973875954692723,109.69843561380456,501.6,19.5,5.45,0.215,262.0,1166.0,1129.0,1246.0,861.0,976.2
30.69097243948654,109.4467659855063,452.5,12.2,5.82,0.201,419.0,736.0,1180.0,1071.0,949.0,959.3
31.197437323413304,109.2793336428773,476.0,9.2,5.14,0.447,239.0,714.0,451.0,802.0,967.0,962.6
31.133665773068593,109.66151533440853,966.3,4.8,6.14,0.332,691.0,1197.0,699.0,1500.0,881.0,967.2
30.52474101263623,109.38747222055127,409.8,13.1,5.13,0.2,198.0,847.0,744.0,969.0,1018.0,983.3
31.361524280136116,109.25985456876819,404.0,12.7,4.67,0.212,476.0,780.0,930.0,614.0,1179.0,878.3
31.12867658589241,109.31397951990486,553.3,21.6,5.1,0.557,556.0,981.0,645.0,1049.0,1317.0,926.3
30.948482743385693,109.09427110437177,970.4,11.4,6.54,0.225,484.0,1065.0,579.0,737.0,757.0,1018.0
30.862477742451812,109.34245300162193,825.8,13.6,5.68,0.278,611.0,1461.0,1053.0,1500.0,1092.0,999.7
30.77893123358999,109.31000858789302,802.2,4.5,5.86,0.342,772.0,992.0,1500.0,1123.0,783.0,926.2
30.999243853465266,109.24936352932863,981.0,17.2,6.74,0.258,333.0,807.0,686.0,1201.0,842.0,1022.3
30.691898610809858,109.11251555767298,623.8,9.9,5.88,0.28,557.0,895.0,990.0,563.0,1273.0,997.3
31.249516092215295,109.52846200943836,642.3,8.5,4.96,0.283,437.0,1122.0,596.0,723.0,942.0,943.7
30.708907799111206,109.68947510670077,399.2,10.2,4.73,0.2,512.0,1047.0,1203.0,933.0,780.0,959.9
31.172871573998925,109.06324351814206,477.9,8.0,5.07,0.202,386.0,1075.0,473.0,705.0,766.0,911.8
31.221262040690654,109.64606591043943,1024.5,9.8,6.58,0.445,815.0,1112.0,622.0,1218.0,972.0,1035.2
30.85175613476487,109.21582270953569,1147.9,15.2,6.45,0.514,676.0,1290.0,834.0,1500.0,961.0,940.6
31.295162446665092,109.44512761028508,462.5,11.8,5.54,0.261,212.0,984.0,504.0,682.0,788.0,953.1
30.558161043429898,109.2166712879825,442.8,10.4,4.22,0.203,424.0,1073.0,842.0,532.0,903.0,955.4
31.173775173618203,109.08832192777419,489.9,26.4,4.96,0.204,129.0,876.0,705.0,827.0,885.0,1031.5
30.784543856907003,109.68023948447153,394.0,9.8,5.6,0.202,350.0,1004.0,560.0,738.0,814.0,999.0
31.291451809046812,109.17436059756685,417.1,20.9,4.71,0.213,452.0,915.0,525.0,1012.0,829.0,973.1
31.270055708627186,109.26082321333631,424.7,10.4,5.01,0.29,359.0,428.0,513.0,1089.0,1051.0,931.6
30.495600409280595,109.2559434727846,412.4,4.9,5.67,0.2,245.0,647.0,449.0,653.0,1047.0,894.5
31.220592539978078,109.41182645474672,459.8,18.4,4.96,0.425,496.0,854.0,1106.0,1182.0,1103.0,1007.6
31.277330145145683,109.56962616326003,725.4,3.5,5.43,0.317,426.0,522.0,504.0,1201.0,1140.0,909.7
31.127025834020543,109.05201747591411,527.6,17.2,5.41,0.201,190.0,748.0,1166.0,650.0,1206.0,974.7
31.13373640169919,109.58277790243163,761.5,10.6,6.27,0.287,909.0,925.0,461.0,1460.0,1132.0,965.4
30.55922538766989,109.06893731247698,428.6,19.8,4.58,0.201,363.0,1061.0,911.0,545.0,1295.0,1013.4
30.939980664564317,109.74402893962879,459.2,3.6,4.24,0.203,488.0,950.0,644.0,965.0,1038.0,996.6
30.816877285614414,109.50361619078245,386.2,15.6,5.24,0.302,1048.0,1065.0,1069.0,599.0,1270.0,1075.3
30.925837316202685,109.66973242623926,412.6,13.2,4.7,0.233,320.0,974.0,982.0,1132.0,1257.0,978.9
31.079792456187217,109.29987799470362,668.3,15.5,5.5,0.446,299.0,864.0,824.0,1086.0,708.0,886.8
31.034011289196457,109.08849682983738,774.2,19.4,6.56,0.203,482.0,1114.0,605.0,978.0,1066.0,1008.2
30.609872824700286,109.2327361288471,494.9,9.5,5.15,0.218,368.0,642.0,1074.0,1282.0,1280.0,1009.6
31.229455323676053,109.56428721138307,766.7,9.2,6.03,0.318,642.0,976.0,1294.0,915.0,1164.0,1001.4
30.97634857448504,109.61474866303726,413.1,12.8,4.58,0.354,528.0,1015.0,1280.0,1000.0,814.0,1020.5
30.86797902226444,109.72883585475766,407.6,12.3,4.23,0.202,199.0,522.0,662.0,852.0,771.0,920.1
30.8847267941417,109.04212240524359,826.5,7.3,6.33,0.228,470.0,593.0,577.0,685.0,1115.0,936.5
30.563709311216066,109.6956779001642,400.1,4.9,4.54,0.2,214.0,1110.0,1008.0,834.0,1276.0,988.5
30.912383376052862,109.30010896788869,995.3,3.9,7.23,0.278,442.0,1118.0,674.0,1500.0,769.0,1021.3
30.497007371509195,109.29196413769473,411.2,5.6,5.39,0.2,279.0,560.0,455.0,621.0,1007.0,968.5
30.751449906341225,109.75852260982617,400.0,17.7,4.93,0.2,351.0,1024.0,985.0,793.0,702.0,925.2
31.202148910784963,109.18269710206539,481.1,12.3,4.34,0.252,422.0,831.0,1251.0,1079.0,1119.0,1002.3
30.988569188604625,109.12909244572232,979.7,22.4,6.48,0.216,261.0,790.0,689.0,1168.0,999.0,892.7
31.2187733156809,109.0226918043313,428.7,14.9,5.67,0.2,265.0,555.0,663.0,571.0,1259.0,955.0
30.94182545858048,109.42234840807569,480.9,10.5,5.25,0.543,1238.0,1360.0,630.0,644.0,1168.0,946.8
30.875865536596052,109.5738818244416,320.7,7.9,5.07,0.401,1419.0,1150.0,854.0,683.0,1500.0,1099.2
30.61535404690673,109.46543476481659,417.4,13.1,4.84,0.2,426.0,482.0,1297.0,1216.0,1124.0,1022.8
30.98615689132324,109.53283884824032,324.2,17.0,4.34,0.681,1500.0,1500.0,1143.0,1144.0,1500.0,1008.2
30.842268214717883,109.06224248584967,858.0,15.6,5.68,0.271,187.0,623.0,1084.0,1015.0,886.0,898.8
30.917106235302896,109.17980749473807,1185.0,1.7,7.02,0.325,272.0,710.0,1118.0,781.0,635.0,943.8
31.180264761220144,109.43887202030152,486.4,22.1,5.24,0.43,606.0,1085.0,953.0,1269.0,699.0,917.5
31.151433545026602,109.50988307939197,582.7,19.3,5.77,0.307,891.0,1161.0,769.0,1283.0,1034.0,978.5
30.528198340922337,109.38273536584192,410.9,18.7,3.97,0.2,242.0,887.0,953.0,501.0,1126.0,942.8
31.217236228801724,109.54269688462618,702.1,7.2,5.62,0.297,758.0,511.0,1140.0,1211.0,1252.0,937.2
31.065919223346334,109.42811271706154,463.3,16.8,4.96,0.46,938.0,1140.0,401.0,663.0,1500.0,938.2
31.285081472922016,109.64930500983594,904.7,19.3,5.65,0.443,520.0,866.0,965.0,646.0,1197.0,970.6
31.3617237263098,109.05869347789117,402.4,4.1,5.3,0.2,349.0,595.0,991.0,990.0,1194.0,924.7
30.51142659066593,109.3456370957992,410.8,0.8,4.75,0.2,152.0,775.0,1115.0,535.0,623.0,918.0
30.926084684607236,109.15876442161753,1153.2,18.1,6.05,0.294,174.0,522.0,1242.0,1199.0,938.0,970.5
30.489070418520164,109.12975223540064,410.4,5.6,5.31,0.2,178.0,354.0,900.0,903.0,968.0,935.3
31.318774378798267,109.6424130398874,791.6,6.3,5.0,0.392,403.0,384.0,1031.0,864.0,801.0,947.9
30.928128321784282,109.62224802670268,365.3,15.3,4.57,0.329,939.0,912.0,826.0,595.0,819.0,1102.6
30.675452382971248,109.45582264759743,440.0,13.8,4.71,0.201,175.0,1005.0,1173.0,1118.0,656.0,996.5
31.21043274685217,109.55324690726478,737.5,17.9,5.77,0.304,524.0,1089.0,482.0,1042.0,961.0,991.4
30.998340688742392,109.3746796768299,617.1,8.5,5.26,0.383,720.0,794.0,450.0,1039.0,1050.0,875.5
